period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1084c752,growth1084c752,Y1164c818,Y1173c152,growth1173c152,Y1358c484,growth1358c484,Y1456c818,Y1489c222,growth1489c222,Y1527c222,growth1527c222,Y1539c428,Y1569c586,growth1569c586,Y1602c688,growth1602c688,Y1710c124,growth1710c124,Y1757c586,growth1757c586,Y1771c268,growth1771c268,Y2137c376,Y2393c344,Y2452c376,Y24c191,Y2637c352,growth2637c352,Y2638c372,growth2638c372,Y2790c372,growth2790c372,Y3059c68,growth3059c68,Y3081c246,growth3081c246,Y3266c484,growth3266c484,Y3315c440,growth3315c440,Y3397c222,growth3397c222,Y3461c818,Y3482c344,Y3518c818,Y3697c498,Y3703c818,Y3749c428,growth3749c428,Y3804c642,Y3811c818,Y4076c818,Y4204c818,Y4252c246,growth4252c246,Y4272c376,Y4275c818,Y4345c484,growth4345c484,Y4354c818,Y4682c428,growth4682c428,Y4753c352,growth4753c352,Y4917c484,growth4917c484,Y4925c818,Y4982c344,Y596c620,growth596c620,Y603c203,Y677c32,Y684c818,Y723c554,_merge,x,r2,s,sf
201609,901832,680,4754,1194364,09,0,0,0,0,0,0,0,1,0,0,0,925272,.7090139389038086,1898374,377954,-1.453049659729004,593357,-.8420991897583008,111479,1323,-.4286260604858398,170026,-.3181467056274414,6140,67329,1.094610214233398,140647,.4404840469360352,542622,-.1124057769775391,29910,-.9687070846557617,30480,-2.076969146728516,74000,1111137,31000,2333803,41562,-.0927877426147461,150641,-.7166013717651367,48791,-1.142780303955078,81534,1.951912879943848,28274,-.8044090270996094,2276976,-.2454261779785156,1908704,.0146484375,19523,-1.564376831054688,32318,583604,109212,16388,492877,10698,-.4818630218505859,324474,1749859,4154482,23668,2134242,-.6154003143310547,827000,3271507,614451,.6652278900146484,7522806,239697,.1399211883544922,60951,.1441459655761719,7661412,-.0372982025146484,63846,3264830,73807,-.0669937133789063,2917801,44342,24851,68080,matched (3),1035370.5,.85415035,121030.34,212194.02
201610,901832,681,4754,1197362,10,0,0,0,0,0,0,0,0,1,0,0,1672728,.5921239852905273,1304820,1177917,1.136731147766113,1104323,.6211919784545898,64469,2498,.6355881690979004,168228,-.0106315612792969,20143,172278,.9395179748535156,305593,.7760009765625,567424,.0446939468383789,27765,-.0744171142578125,85547,1.031994819641113,40000,1257993,226000,3091587,45829,.0977315902709961,171255,.1282539367675781,87748,.5869226455688477,109559,.2954435348510742,68498,.884861946105957,2528822,.1049051284790039,1997040,.0452413558959961,132378,1.914068222045898,71990,391899,601497,18984,4869866,39043,1.294607162475586,268637,1997311,4244756,72524,2587387,.1925373077392578,779000,3533602,1796970,1.073127746582031,5249727,223746,-.0688638687133789,53468,-.130986213684082,8067415,.0516366958618164,108238,3693072,91488,.2147550582885742,2465679,104037,80002,66507,matched (3),1201943.1,.85415035,79867.352,191720.5
201611,901832,682,4754,471263,11,0,0,0,0,0,0,0,0,0,1,0,511946,-1.183992385864258,892342,794381,-.3939399719238281,617059,-.5820236206054688,7654,436,-1.745603084564209,220230,.2693519592285156,13728,126466,-.3091363906860352,104134,-1.076576232910156,502448,-.1216144561767578,28446,.0242319107055664,23925,-1.274142265319824,26000,2194326,149000,2922759,48533,.0573263168334961,139584,-.2044868469238281,55430,-.4593477249145508,14239,-2.040478706359863,26713,-.9416542053222656,3312567,.2699699401855469,1575563,-.2370529174804688,112328,-.1642389297485352,94233,387591,159595,11429,689930,11467,-1.225190162658691,47977,1820355,4085787,241130,1898288,-.3096961975097656,1088000,2884697,1070411,-.5180587768554688,3954699,201400,-.1052188873291016,48659,-.0942468643188477,8651687,.0699214935302734,55021,4086950,95109,.0388154983520508,2397362,9116,48427,33496,matched (3),781700.44,.85415035,65243.102,186103.8
201612,901832,683,4754,734612,12,0,0,0,0,0,0,0,0,0,0,1,1803523,1.259278297424316,1220896,642924,-.2115364074707031,823775,.2889328002929688,39304,3301,2.024338722229004,198777,-.1024885177612305,21809,37675,-1.210976600646973,203521,.6700906753540039,524294,.0425596237182617,58875,.7274084091186523,94900,1.377900123596191,82000,971766,196000,3564820,27637,-.5630884170532227,97738,-.3563766479492188,60144,.0816202163696289,8722,-.4901361465454102,39231,.3843173980712891,2184560,-.4163093566894531,886320,-.5752897262573242,89825,-.2235593795776367,235063,494544,256223,24856,985142,18605,.4839563369750977,150031,1867106,4599080,44678,2265224,.1767215728759766,969000,3039488,1420241,.2827835083007813,5903300,214769,.06427001953125,79025,.4849271774291992,10623753,.2053375244140625,154173,4399478,68974,-.321293830871582,2661604,21470,10531,36026,matched (3),839682.81,.85415035,102903.43,202403.25
201701,901832,684,4754,1670532,01,0,0,0,0,0,0,0,0,0,0,0,3496737,.6620883941650391,959354,1966830,1.118151664733887,1926068,.8493385314941406,30131,2097,-.4537181854248047,204648,.0291080474853516,10064,53967,.3593759536743164,171734,-.1698217391967773,612793,.155975341796875,39981,-.3870115280151367,100072,.0530662536621094,117000,1357680,261000,2676179,24713,-.1118259429931641,128983,.2773904800415039,92782,.4335117340087891,147387,2.827213287353516,70871,.5913934707641602,2781973,.2417459487915039,1216008,.3162498474121094,91682,.0204629898071289,103666,473568,622704,6060,864611,25429,.3124599456787109,213133,2072372,6948545,592402,2534347,.1122617721557617,1486000,3338638,1650824,.1504478454589844,5596963,227914,.0594053268432617,105669,.2905473709106445,8142788,-.2659587860107422,39368,4617963,107956,.4479942321777344,0,81925,56473,30559,matched (3),1472470.9,.85415035,82933.18,193017.8
201702,901832,685,4754,1272261,02,1,0,0,0,0,0,0,0,0,0,0,436967,-2.079728126525879,1167557,381119,-1.641066551208496,1486148,-.2592926025390625,10674,890,-.8570413589477539,180978,-.1229162216186523,1801,85157,.4561243057250977,482337,1.032695770263672,532024,-.1413393020629883,86694,.7739801406860352,44115,-.8190898895263672,23000,1227349,26000,0,13469,-.606938362121582,163866,.2393684387207031,45388,-.7150049209594727,33583,-1.479042053222656,78766,.1056203842163086,2667182,-.0421380996704102,1778210,.3800344467163086,75939,-.1883964538574219,94028,353028,556535,8891,654264,19251,-.2783269882202148,273082,1074317,4526320,272484,2454766,-.0319042205810547,835000,3836086,583621,-1.039777755737305,4267615,221384,-.0290689468383789,58999,-.5827903747558594,7782626,-.0452394485473633,78484,2891420,52632,-.7184000015258789,2514354,58399,66378,32092,matched (3),1323337.3,.85415035,68840.719,187395.31
201703,901832,686,4754,904769,03,0,1,0,0,0,0,0,0,0,0,0,678702,.4403247833251953,344981,1502999,1.372105598449707,782329,-.6416683197021484,43249,2208,.9086208343505859,157141,-.1412315368652344,12069,57762,-.3881654739379883,134696,-1.275622367858887,856075,.4756698608398438,34551,-.9199485778808594,49606,.1173114776611328,86000,1267478,143000,0,55532,1.416568756103516,182167,.1058750152587891,44689,-.0155210494995117,31279,-.0710725784301758,42007,-.6286449432373047,2138888,-.2207355499267578,1455048,-.2005681991577148,40812,-.6209535598754883,107004,300289,1402435,13894,466178,19658,.0209217071533203,198639,1625256,5064764,47681,3153013,.2503271102905273,1078000,3974493,2527635,1.465787887573242,5213337,263109,.1726694107055664,113214,.651759147644043,7633543,-.0193414688110352,11907,4241899,141310,.9876317977905273,2763383,100223,78177,45444,matched (3),1096039.8,.85415035,86323.289,194498.5
201704,901832,687,4754,850038,04,0,0,1,0,0,0,0,0,0,0,0,309666,-.7846879959106445,555707,1401584,-.069859504699707,1278181,.4909181594848633,15125,1364,-.4816656112670898,134885,-.1527214050292969,4316,118804,.7211437225341797,102350,-.2746219635009766,625421,-.3139333724975586,30105,-.1377449035644531,80239,.4808979034423828,62000,1235193,132000,0,29560,-.6305379867553711,118006,-.4341888427734375,54745,.2029590606689453,35989,.1402664184570313,36469,-.1413736343383789,2511865,.1607389450073242,1353010,-.0727071762084961,2485,-2.798703670501709,52023,818540,579768,14390,385328,10911,-.5887136459350586,757407,1432843,2587509,211514,3798072,.1861352920532227,949000,3265855,1644639,-.4297637939453125,3510808,223813,-.1617574691772461,52892,-.7610282897949219,6429971,-.1715822219848633,83426,3035812,97073,-.375493049621582,2673824,18510,43326,45417,matched (3),1033219.8,.85415035,59139.785,184052.91
201705,901832,688,4754,1581630,05,0,0,0,1,0,0,0,0,0,0,0,671036,.7733287811279297,705487,2233917,.4661540985107422,1230468,-.0380430221557617,23075,2399,.5646305084228516,167032,.2137632369995117,21540,118565,-.0020132064819336,132588,.2588481903076172,715207,.1341476440429688,77381,.9440498352050781,119442,.3978214263916016,125000,1666885,372000,0,62565,.7497844696044922,231380,.6733264923095703,68948,.2306661605834961,100912,1.031035423278809,180925,1.601619720458984,2983963,.1722269058227539,1960947,.3710956573486328,40479,2.790510654449463,74413,1203839,999881,20032,870599,24860,.8234891891479492,1748455,1604175,3069457,1442505,2880388,-.2765684127807617,1083000,4548774,1875850,.1315412521362305,2792375,250455,.1124677658081055,53159,.005035400390625,8084425,.2289695739746094,70576,4068464,102390,.0533266067504883,3163085,41226,20472,77534,matched (3),1524772.3,.85415035,107732.29,204900.47
201706,901832,689,4754,1167683,06,0,0,0,0,1,0,0,0,0,0,0,606330,-.1013984680175781,426227,489356,-1.51842212677002,934131,-.2755336761474609,76082,1618,-.3938612937927246,160485,-.0399847030639648,19768,45879,-.9494543075561523,89447,-.3936004638671875,694640,-.0291786193847656,66008,-.1589651107788086,70716,-.5241594314575195,59000,1539591,608000,3517358,28445,-.788233757019043,268410,.1484537124633789,39499,-.5570764541625977,43073,-.8513526916503906,172813,-.045872688293457,2349861,-.238896369934082,2088456,.0629968643188477,14918,-.9982147216796875,126673,599501,180150,45515,1110598,16489,-.4105663299560547,1729604,684467,3353554,534891,3174800,.0973196029663086,1103000,2662333,1442242,-.2628631591796875,2397714,230115,-.0846996307373047,44673,-.1739177703857422,8177574,.0114564895629883,2520,4182799,159231,.4415664672851563,3259108,68858,16479,46656,matched (3),1100030,.85415035,59657.633,184219.95
201707,901832,690,4754,2003487,07,0,0,0,0,0,1,0,0,0,0,0,736855,.1949663162231445,1085965,453947,-.0751094818115234,1112267,.1745395660400391,70883,2105,.2631244659423828,245533,.4252300262451172,25309,122642,.9832620620727539,165105,.6129350662231445,712913,.025965690612793,97329,.3883209228515625,137832,.6673641204833984,198000,1550865,176000,4074464,39224,.3213167190551758,389492,.3723278045654297,83835,.7525749206542969,107421,.9138593673706055,53090,-1.180221557617188,2334576,-.006525993347168,2125358,.0175151824951172,23218,.4423589706420898,122795,1051765,1918457,20300,1696751,38553,.8493404388427734,2676944,2599904,5555870,589922,4007990,.2330446243286133,1132000,4912833,441076,-1.184737205505371,4747294,239491,.0399370193481445,33476,-.2885408401489258,8906560,.0853919982910156,131160,3189532,165301,.0374116897583008,3678220,81986,78262,34167,matched (3),2091582.3,.85415035,107701.19,204884.13
201708,901832,691,4754,934497,08,0,0,0,0,0,0,1,0,0,0,0,883940,.1819982528686523,195472,1238788,1.003908157348633,1025421,-.0812978744506836,218543,906,-.8430314064025879,205573,-.1776294708251953,15218,97179,-.2327146530151367,284402,.5438070297241211,706722,-.0087223052978516,55649,-.5590324401855469,134366,-.0254678726196289,259000,982777,936000,3969011,49324,.229121208190918,289296,-.2973928451538086,42269,-.6847963333129883,24185,-1.491023063659668,48658,-.0871725082397461,2992986,.2484416961669922,2787252,.2711162567138672,33566,.3685855865478516,51647,1084649,643738,17534,1277631,13053,-1.083016395568848,2130892,2341348,725571,226901,3239227,-.2129545211791992,1597000,4270833,202347,-.7792329788208008,3708686,282054,.1635828018188477,24492,-.3124818801879883,8132872,-.0908737182617188,87699,2941291,112236,-.3871641159057617,3495692,82551,85710,43644,matched (3),913058.38,.85415035,100658.12,201271
201709,901832,692,4754,636687,09,0,0,0,0,0,0,0,1,0,0,0,652220,-.3040075302124023,940627,1684724,.3074684143066406,2752819,.987523078918457,284733,1623,.5829925537109375,153156,-.2943449020385742,9496,71159,-.3116378784179688,443890,.4451885223388672,723954,.0240907669067383,49454,-.1180219650268555,44872,-1.09675407409668,72000,1368196,168000,3857202,41240,-.1790018081665039,204008,-.3492908477783203,79956,.6374216079711914,2632,-2.21798849105835,54026,.104649543762207,2244520,-.2877798080444336,2691169,-.0350799560546875,3355,-2.303061485290527,119659,559419,658583,24907,918960,9449,-.3231086730957031,552951,1720717,870444,797069,3144989,-.0295248031616211,1082000,2739450,88281,-.8294591903686523,2348677,253074,-.1084175109863281,27538,.1172199249267578,6857591,-.170557975769043,40302,3514530,95834,-.1579856872558594,3005667,8614,36472,42586,matched (3),881862.63,.85415035,98896.742,200395.92
201710,901832,693,4754,976380,10,0,0,0,0,0,0,0,0,1,0,0,3770566,1.754598617553711,1225443,1647149,-.0225563049316406,1433159,-.652745246887207,31901,8439,1.648587226867676,194801,.2405223846435547,9670,51675,-.3199424743652344,218998,-.7065143585205078,726138,.0030126571655273,75405,.4218311309814453,122638,1.005423545837402,48000,981013,336000,3805798,38279,-.0745067596435547,179160,-.1298799514770508,87651,.0918874740600586,170363,4.170187473297119,37062,-.3768730163574219,2419547,.0750885009765625,2714991,.0088129043579102,64479,2.955887794494629,632705,540767,1096516,20810,848132,33475,1.264889717102051,2011421,1798561,2435091,45406,3623006,.1414937973022461,1315000,4444094,298812,1.219289779663086,4461751,263138,.038996696472168,50059,.5976352691650391,8592221,.2255010604858398,110859,3740851,125188,.2671985626220703,2653932,105909,61419,45302,matched (3),1166399.1,.85415035,138614.61,222692.55
201711,901832,694,4754,796397,11,0,0,0,0,0,0,0,0,0,1,0,1898574,-.686121940612793,1208871,478941,-1.235223770141602,893902,-.4720401763916016,146792,2889,-1.071953296661377,252816,.2606830596923828,19242,62645,.192509651184082,164126,-.2884283065795898,688058,-.0538673400878906,44108,-.5362329483032227,48944,-.9185600280761719,151000,919625,252000,3220415,40227,.0496368408203125,157267,-.1303348541259766,14096,-1.827472686767578,3202,-3.974155426025391,63367,.536351203918457,3193777,.2776241302490234,2275605,-.1765432357788086,5671,-2.430974006652832,28978,512437,1476458,20484,364900,18386,-.5992097854614258,1874399,1700686,2270827,127230,1797430,-.7009458541870117,1063000,3850698,353335,.1676025390625,4601105,279997,.0621004104614258,25209,-.6860008239746094,9209303,.0693569183349609,46596,2994058,115778,-.0781421661376953,3456058,13534,40224,17616,matched (3),779379.63,.85415035,72186.945,188650.23
201712,901832,695,4754,2087512,12,0,0,0,0,0,0,0,0,0,0,1,2136419,.1180276870727539,3088992,1927109,1.392199516296387,2294897,.9428472518920898,18223,4753,.4978652000427246,163539,-.4356107711791992,14829,69064,.0975494384765625,500254,1.114481925964356,650927,-.0554752349853516,44868,.0170841217041016,110492,.8142662048339844,63000,1340510,415000,3943686,61735,.4283123016357422,189722,.1876153945922852,17576,.2206439971923828,11235,1.255257606506348,56513,-.1144723892211914,2538989,-.2294387817382813,1686780,-.2994241714477539,7313,.2542877197265625,146748,740012,2156476,30727,608006,25355,.3213863372802734,2999075,2840131,2667302,268757,3385929,.633270263671875,1180000,7133880,466244,.2772922515869141,4881982,269153,-.0394983291625977,55435,.7880096435546875,9768335,.0589313507080078,238422,3772251,134076,.1467323303222656,3419472,84783,54821,29138,matched (3),1872777.3,.85415035,127436.9,215912.3
201801,901832,696,4754,1893808,01,0,0,0,0,0,0,0,0,0,0,0,6260808,1.075178146362305,2166746,1447587,-.2861232757568359,1460246,-.452082633972168,115017,9785,.7220754623413086,89743,-.6001014709472656,16909,27041,-.9376792907714844,257653,-.6635026931762695,722412,.1041975021362305,101570,.8170232772827148,82426,-.2930421829223633,79000,1147226,224000,3092872,48056,-.2504844665527344,412354,.7763223648071289,88756,1.619356155395508,124410,2.404548645019531,70854,.2261505126953125,2096528,-.1914834976196289,1931424,.1354360580444336,54,-4.908424377441406,73798,638693,715020,5739,1200494,51041,.6996536254882813,2500781,2373101,1374156,176996,2712112,-.2219009399414063,1107000,4978966,268650,-.551300048828125,4503807,350203,.2632331848144531,43843,-.2345952987670898,9487699,-.0291500091552734,57271,3541215,153343,.1342706680297852,3182496,0,62295,8077,matched (3),1903802.1,.85415035,102756.23,202328.45
201802,901832,697,4754,1540113,02,1,0,0,0,0,0,0,0,0,0,0,4225440,-.3931856155395508,1033087,708872,-.7139787673950195,1125173,-.2606687545776367,45980,2669,-1.299147129058838,150727,.5185203552246094,5466,65190,.8799514770507813,241400,-.0651578903198242,686479,-.0510196685791016,80097,-.2375097274780273,112439,.3105096817016602,37000,765402,214000,3314657,38959,-.2098569869995117,109576,-1.325263977050781,87914,-.0095319747924805,28396,-1.477334022521973,96769,.3117046356201172,1924059,-.0858449935913086,1528211,-.2341594696044922,434,2.084060192108154,118641,372621,719787,22159,1377845,10173,-1.612892150878906,3571185,2713104,2132788,708599,2743580,.01153564453125,1045000,5655705,155725,-.5453176498413086,4988500,286746,-.1999168395996094,28251,-.4394865036010742,7589207,-.2232685089111328,55837,2639629,111898,-.315089225769043,3009427,51233,2287,17662,matched (3),1641371.5,.85415035,110191.98,206204.34
201803,901832,698,4754,1591100,03,0,1,0,0,0,0,0,0,0,0,0,4988085,.165928840637207,2135878,549857,-.2540159225463867,1079330,-.041595458984375,204454,6289,.8570981025695801,192117,.2426347732543945,13016,12655,-1.639253616333008,270031,.1120815277099609,894725,.2649402618408203,62044,-.2553949356079102,92739,-.1926212310791016,74000,1331064,260000,4514713,26318,-.3922567367553711,160426,.3812141418457031,123782,.3421630859375,32186,.1252832412719727,148333,.4271335601806641,2674126,.3291854858398438,2279174,.399714469909668,376,-.1434550285339356,181401,480572,823195,44915,1631137,50338,1.59902286529541,4666375,2577721,2280685,154097,4468840,.4878654479980469,1646000,3626399,83599,-.6220598220825195,5472659,304920,.0614528656005859,48074,.5316123962402344,6121519,-.2149162292480469,88814,3122557,116939,.0440645217895508,3243036,141256,102260,54313,matched (3),1554502.1,.85415035,100001.1,200943.22
201804,901832,699,4754,872082,04,0,0,1,0,0,0,0,0,0,0,0,793675,-1.838132858276367,664750,1365142,.9093551635742188,729466,-.3917837142944336,11493,1772,-1.266693115234375,138110,-.3300542831420898,10893,45787,1.285947799682617,144638,-.624302864074707,764896,-.1567764282226563,52722,-.1628103256225586,26832,-1.240194320678711,24000,1168322,317000,3695406,44905,.5342960357666016,74255,-.7703275680541992,50137,-.9037628173828125,47591,.3911123275756836,70641,-.7418489456176758,2675134,.0003767013549805,2667881,.1574716567993164,804,.760009765625,98850,462486,1530893,16999,418542,10211,-1.595293998718262,3454541,1764987,4432114,179099,3682242,-.1936073303222656,991000,5263516,139585,.5126419067382813,4312422,272437,-.1126422882080078,16402,-1.075338363647461,8276994,.3016691207885742,321834,4463417,123783,.0568771362304688,3043661,46418,48162,15155,matched (3),1413893.8,.85415035,91132.18,196680.03
201805,901832,700,4754,1821352,05,0,0,0,1,0,0,0,0,0,0,0,600080,-.2796115875244141,1059317,1939207,.3510208129882813,1747700,.8737430572509766,192907,10960,1.8221435546875,143250,.0365409851074219,66443,76756,.5166311264038086,414209,1.052136421203613,859546,.1166648864746094,79590,.4118556976318359,104040,1.355179786682129,127000,2054323,655000,4026011,56070,.2220516204833984,176078,.8634214401245117,68180,.3073921203613281,24132,-.6791048049926758,84494,.1790695190429688,3042284,.1286087036132813,3085398,.1453962326049805,15747,2.97480583190918,130601,780819,1441905,47203,731706,32651,1.162409782409668,13223853,2381581,6090531,180037,5327188,.3693017959594727,1375000,5898818,230173,.500157356262207,4327934,545801,.6948471069335938,63958,1.360823631286621,10910814,.2762746810913086,69439,4697685,145378,.1608076095581055,3646711,96639,53694,80439,matched (3),1868605.1,.85415035,125072.46,214525.25
201806,901832,701,4754,1405288,06,0,0,0,0,1,0,0,0,0,0,0,882605,.3858146667480469,1667127,1439338,-.298095703125,862157,-.7066183090209961,27280,4639,-.8597536087036133,121487,-.1647844314575195,16086,50813,-.4124784469604492,239269,-.5487823486328125,811391,-.0576543807983398,47235,-.5217533111572266,130197,.224273681640625,91000,1706529,484000,3793903,42258,-.282806396484375,301536,.5379629135131836,54101,-.2312984466552734,25916,.0713214874267578,40343,-.739262580871582,2356245,-.2555389404296875,2729286,-.1226406097412109,18271,.1486654281616211,63056,428074,1257277,17838,492516,26439,-.2110357284545898,13496263,2506407,3950099,56580,3689885,-.3672275543212891,979000,3116358,215614,-.0653409957885742,3158212,249014,-.7847452163696289,55883,-.1349658966064453,8325845,-.2703895568847656,38781,4520266,121821,-.1767845153808594,3167476,40650,54163,21307,matched (3),1233196.8,.85415035,73694.031,189232.05
201807,901832,702,4754,1622491,07,0,0,0,0,0,1,0,0,0,0,0,540760,-.4899015426635742,2579154,2039930,.3487319946289063,931606,.0774726867675781,209950,3238,-.3595428466796875,157818,.2616348266601563,23016,68948,.3051996231079102,161330,-.3941364288330078,941784,.1490259170532227,82184,.5538253784179688,216388,.5080242156982422,105000,1261390,312000,4405567,57102,.3010454177856445,308578,.0230846405029297,150285,1.02168083190918,77741,1.098522186279297,73856,.6046991348266602,2461076,.0435295104980469,2813972,.0305566787719727,1741,-2.350855350494385,85011,661721,872202,27023,598422,20340,-.2622509002685547,10925570,1737325,5190855,113985,4785731,.2600431442260742,1121000,5042337,278083,.254429817199707,4232750,250872,.0074338912963867,74735,.2906875610351563,10301450,.2129192352294922,52227,3670014,135015,.1028327941894531,3410232,13153,58561,30975,matched (3),2045555.4,.85415035,139025.2,222948.34
201808,901832,703,4754,2565597,08,0,0,0,0,0,0,1,0,0,0,0,2219994,1.412283897399902,2357486,3247982,.465118408203125,2530003,.9990663528442383,29580,2948,-.0938291549682617,102799,-.4286661148071289,43831,24008,-1.054965019226074,370513,.8314371109008789,996027,.0559988021850586,86219,.0479297637939453,100320,-.7687082290649414,52000,2012570,414000,4544878,51550,-.1022872924804688,235738,-.2692527770996094,35296,-1.448763847351074,118405,.4207286834716797,62962,-.1595859527587891,3516154,.3567686080932617,2986193,.0594024658203125,16422,2.244162082672119,89363,887987,1113426,34224,453924,12067,-.5221147537231445,7419547,1493909,4285396,5765007,2806214,-.5338020324707031,1230000,5999911,242268,-.1378755569458008,4084105,328490,.2695636749267578,68975,-.0802040100097656,9127830,-.1209564208984375,92172,4864182,152669,.1228866577148438,3447500,33837,71566,37082,matched (3),3341847.3,.85415035,454212.06,486504.44
201809,901832,704,4754,2511786,09,0,0,0,0,0,0,0,1,0,0,0,2569232,.1461019515991211,1141987,2003094,-.4833412170410156,1042030,-.8870506286621094,25356,4749,.4768075942993164,136279,.2819280624389648,12990,8953,-.9863986968994141,310097,-.178004264831543,949077,-.0482845306396484,71910,-.1814756393432617,88655,-.1236124038696289,34000,1017997,624000,4245422,29135,-.5706119537353516,147438,-.4693136215209961,109580,1.132884979248047,115186,-.0275630950927734,49203,-.2465763092041016,2610554,-.2978048324584961,2981528,-.0015630722045898,14252,-.1417245864868164,54124,785497,2973535,25138,356040,24967,.7270803451538086,12858527,1141204,1390770,11483,3249108,.1465435028076172,815000,4647925,712456,1.07867431640625,4053439,362650,.0989313125610352,35876,-.6536760330200195,9174631,.0051136016845703,38748,3421307,108592,-.3406744003295898,3071280,17565,8044,28929,matched (3),1109499.9,.85415035,127896.01,216183.59
201810,901832,705,4754,1900934,10,0,0,0,0,0,0,0,0,1,0,0,1100466,-.8478727340698242,0,1779084,-.1185941696166992,1921032,.6116924285888672,0,1649,-1.057765483856201,179374,.2747688293457031,12358,62291,1.939827919006348,504009,.4857091903686523,1132277,.1764955520629883,100264,.3323917388916016,33903,-.9612483978271484,70000,1476729,496000,4290401,42311,.3731069564819336,116259,-.2375869750976563,94165,-.151606559753418,110494,-.0415868759155273,71647,.3757963180541992,2034802,-.2491636276245117,2838847,-.0490379333496094,2096,-1.916866302490234,0,251508,0,16452,0,34295,.3174448013305664,6879044,0,0,0,2932759,-.1024370193481445,1275000,0,528376,-.2989101409912109,0,270735,-.29229736328125,72401,.7021522521972656,9810399,.0670013427734375,0,3072599,112172,.032435417175293,3231794,124530,0,24638,matched (3),1168987.6,.85415035,145785.94,227225.66
201811,901832,706,4754,1265153,11,0,0,0,0,0,0,0,0,0,1,0,2415534,.7861862182617188,1712029,1543992,-.1417274475097656,719726,-.9817476272583008,128460,5811,1.259583950042725,117963,-.4191017150878906,8831,36725,-.5283584594726563,425426,-.1695032119750977,764186,-.3931741714477539,99990,-.0027370452880859,43740,.2547588348388672,47000,1085078,721000,3492616,56380,.2870674133300781,176754,.4189376831054688,62190,-.4148540496826172,83073,-.2852420806884766,55745,-.2509632110595703,1674092,-.1951274871826172,2725892,-.0406026840209961,7690,1.29988956451416,170990,570706,779937,12498,632422,14067,-.8911676406860352,10100920,2505200,2677631,60307,4234130,.3672342300415039,1057000,5965811,737617,.3336162567138672,6718246,286832,.0577564239501953,38929,-.6204805374145508,10151747,.0342025756835938,64732,3782405,145871,.2626895904541016,3140478,1268,56164,9919,matched (3),1808697.8,.85415035,115450.28,209061.53
201812,901832,707,4754,1792543,12,0,0,0,0,0,0,0,0,0,0,1,692794,-1.248942375183106,2194360,421636,-1.297984123229981,2284107,1.154860496520996,61912,6972,.1821489334106445,184242,.4458789825439453,18793,13659,-.9890594482421875,349923,-.1953773498535156,527485,-.3706912994384766,153030,.4255638122558594,138641,1.15362548828125,62000,1205888,871000,4535942,78155,.3265790939331055,131681,-.2943763732910156,87230,.3383541107177734,118193,.3525991439819336,78861,.3468990325927734,2060616,.207733154296875,1631157,-.5135059356689453,1310,-1.769893169403076,197750,467630,1174012,43675,967854,28725,.7139358520507813,10308074,3133027,2117283,171464,4447902,.04925537109375,1135000,11243951,238047,-1.130956649780273,6413285,170753,-.5186786651611328,82932,.7562808990478516,9238585,-.0942573547363281,120569,3976948,121416,-.1835002899169922,3266694,11650,61666,18650,matched (3),2579342.3,.85415035,227987.39,286977.72
